matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,pass,groundDuel,aerialDuel,infraction,carry,type_primary,type_secondary,location_x,location_y,team_id,team_name,team_formation,opponentTeam_id,opponentTeam_name,opponentTeam_formation,player_id,player_name,player_position,shot_bodyPart,shot_isGoal,shot_onTarget,shot_goalZone,shot_xg,shot_postShotXg,shot_goalkeeperActionId,shot_goalkeeper_id,shot_goalkeeper_name,possession_id,possession_duration,possession_types,possession_eventsNumber,possession_eventIndex,possession_startLocation_x,possession_startLocation_y,possession_endLocation_x,possession_endLocation_y,possession_team_id,possession_team_name,possession_team_formation,possession_attack_withShot,possession_attack_withShotOnGoal,possession_attack_withGoal,possession_attack_flank,possession_attack_xg,distance_to_goal,angle_to_goal
5233136,2H,52,34,00:52:34.915,3180.915631,NA,NA,NA,NA,NA,NA,shot,,89,56,13527,Jagiellonia Białystok,5-3-2,13520,Zagłębie Lubin,4-2-3-1,7711,Jesús Imaz,SS,right_foot,TRUE,TRUE,gbr,0.1982,0.5936,1052407867,269184,D. Hładun,1052407149,51.1646145,,32,31,31,72,89,56,13527,Jagiellonia Białystok,5-3-2,TRUE,TRUE,TRUE,right,0.1982,12.529964086141668,28.61045966596522
5233137,1H,1,20,00:01:20.668,86.668858,NA,NA,NA,NA,NA,NA,shot,,88,61,13510,Lech Poznań,4-2-3-1,13536,Śląsk Wrocław,3-4-2-1,232631,João Amaral,RAMF,left_foot,TRUE,TRUE,glb,0.1192,0.4814,1068058616,99690,M. Szromnik,1068058700,14.67353,,15,14,62,80,88,61,13510,Lech Poznań,4-2-3-1,TRUE,TRUE,TRUE,left,0.1192,16.278820596099706,42.510447078000844
5233137,1H,29,22,00:29:22.765,1768.765814,NA,NA,NA,NA,NA,NA,shot,,88,42,13510,Lech Poznań,4-2-3-1,13536,Śląsk Wrocław,3-4-2-1,563312,J. Kamiński,LAMF,right_foot,TRUE,TRUE,gbr,0.233,0.7136,1068059399,99690,M. Szromnik,1068059206,6.2770345,,3,2,27,50,88,42,13510,Lech Poznań,4-2-3-1,TRUE,TRUE,TRUE,left,0.233,14.422205101855956,33.690067525979785
5233137,2H,53,27,00:53:27.620,3303.620894,NA,NA,NA,NA,NA,NA,shot,,90,35,13510,Lech Poznań,4-2-3-1,13536,Śląsk Wrocław,3-4-2-1,563312,J. Kamiński,LAMF,right_foot,TRUE,TRUE,gr,0.04893,0.5244,1068060115,99690,M. Szromnik,1068059689,19.4343305,,12,11,33,0,90,35,13510,Lech Poznań,4-2-3-1,TRUE,TRUE,TRUE,left,0.0489,18.027756377319946,56.309932474020215
5233137,2H,55,41,00:55:41.745,3437.745711,NA,NA,NA,NA,NA,NA,shot,,81,49,13510,Lech Poznań,4-2-3-1,13536,Śląsk Wrocław,3-4-2-1,15288,M. Ishak,CF,right_foot,TRUE,TRUE,gc,0.1183,0.05117,1068060159,99690,M. Szromnik,1068059713,2.233601,,4,3,69,38,81,49,13510,Lech Poznań,4-2-3-1,TRUE,TRUE,TRUE,center,0.1183,19.026297590440446,3.0127875041833403
5233138,2H,53,7,00:53:07.573,3342.573412,NA,NA,NA,NA,NA,NA,shot,,73,51,13559,Lechia Gdańsk,4-2-3-1,13505,Legia Warszawa,4-4-2,330272,J. Kubicki,RDMF,right_foot,TRUE,TRUE,glb,0.03885,0.1638,1062178029,536863,C. Miszta,1062178555,3.4372335,,4,3,95,14,73,51,13559,Lechia Gdańsk,4-2-3-1,TRUE,TRUE,TRUE,left,0.0389,27.018512172212592,2.1210963966614536
5233138,2H,66,44,01:06:44.181,4159.181998,NA,NA,NA,NA,NA,NA,shot,,90,58,13559,Lechia Gdańsk,4-2-3-1,13505,Legia Warszawa,4-4-2,168824,L. Zwoliński,CF,right_foot,TRUE,TRUE,gb,0.2067,0.2313,1062178274,536863,C. Miszta,1062178756,0.4252355,,2,1,92,80,90,58,13559,Lechia Gdańsk,4-2-3-1,TRUE,TRUE,TRUE,right,0.2067,12.806248474865697,38.65980825409009
5233139,2H,67,15,01:07:15.847,4173.847114,NA,NA,NA,NA,NA,NA,shot,,82,48,13530,Piast Gliwice,3-4-3,13504,Wisła Kraków,4-3-3,450773,Alberto Toril,CF,left_foot,TRUE,TRUE,gr,0.01571,0.2077,1066007063,184,P. Kieszek,1066006602,10.7165125,,8,7,18,100,82,48,13530,Piast Gliwice,3-4-3,TRUE,TRUE,TRUE,right,0.0157,18.110770276274835,6.34019174590991
5233140,2H,45,48,00:45:48.222,3018.222124,NA,NA,NA,NA,NA,NA,shot,,91,46,13712,Nieciecza,4-1-4-1,13551,Radomiak Radom,4-4-2,375397,A. Radwański,LCMF,head_or_other,TRUE,TRUE,gtl,0.2191,0.5965,1053424805,595976,F. Majchrowicz,1053426193,66.7704555,,20,19,40,27,91,46,13712,Nieciecza,4-3-1-2,TRUE,TRUE,TRUE,right,0.2191,9.848857801796104,23.962488974578186
5233140,2H,93,14,01:33:14.240,5864.240038,NA,NA,NA,NA,NA,NA,shot,,97,52,13551,Radomiak Radom,4-4-2,13712,Nieciecza,5-4-1,536062,Tiago Matos,RCMF,head_or_other,TRUE,TRUE,gc,0.5842,0.8627,1053426911,99514,Ł. Budziłek,1053425723,0.0,,1,0,97,52,97,52,13551,Radomiak Radom,4-4-2,TRUE,TRUE,TRUE,center,0.5842,3.605551275463989,33.690067525979785
5233141,1H,21,58,00:21:58.491,1324.491261,NA,NA,NA,NA,NA,NA,shot,,97,46,13540,Raków Częstochowa,3-5-2,13545,Warta Poznań,5-4-1,128398,M. Rundić,LCB3,head_or_other,TRUE,TRUE,gc,0.4461,0.7198,1054993940,149152,A. Lis,1054993599,3.3360085,,5,4,100,100,97,46,13540,Raków Częstochowa,3-5-2,TRUE,TRUE,TRUE,center,0.4461,5,53.13010235415598
5233141,1H,46,7,00:46:07.576,2773.576262,NA,NA,NA,NA,NA,NA,shot,,94,39,13540,Raków Częstochowa,3-5-2,13545,Warta Poznań,5-4-1,97202,V. Gutkovskis,CF,left_foot,TRUE,TRUE,glb,0.2274,0.418,1054993942,149152,A. Lis,1054993617,15.8204325,,7,6,38,5,94,39,13540,Raków Częstochowa,3-5-2,TRUE,TRUE,TRUE,center,0.2274,12.529964086141668,61.38954033403479
5233141,2H,47,10,00:47:10.288,3277.288992,NA,NA,NA,NA,NA,NA,shot,,88,58,13540,Raków Częstochowa,3-5-2,13545,Warta Poznań,5-4-1,100807,A. Niewulis,RCB3,head_or_other,TRUE,TRUE,gb,0.09229,0.06104,1054993943,149152,A. Lis,1054993621,0.9528555,,4,3,67,92,88,58,13540,Raków Częstochowa,3-5-2,TRUE,TRUE,TRUE,right,0.0923,14.422205101855956,33.690067525979785
5233142,1H,29,35,00:29:35.523,1781.523026,NA,NA,NA,NA,NA,NA,shot,,87,58,13518,Pogoń Szczecin,4-1-4-1,13511,Górnik Łęczna,4-4-2,490745,S. Kowalczyk,LCMF,right_foot,TRUE,TRUE,glb,0.1608,0.5803,1056403592,101120,M. Gostomski,1056403612,0.0,,1,0,87,58,87,58,13518,Pogoń Szczecin,4-1-4-1,TRUE,TRUE,TRUE,center,0.1608,15.264337522473747,31.6075022462489
5233142,1H,39,4,00:39:04.992,2350.992337,NA,NA,NA,NA,NA,NA,shot,,89,64,13511,Górnik Łęczna,4-4-2,13518,Pogoń Szczecin,4-1-4-1,101040,B. Śpiączka,CF,right_foot,TRUE,TRUE,gl,0.139,0.5469,1056403603,69354,D. Stipica,1056403923,13.304754,,8,7,87,95,89,64,13511,Górnik Łęczna,4-4-2,TRUE,TRUE,TRUE,right,0.139,17.804493814764857,51.84277341263094
5233142,2H,48,3,00:48:03.070,2932.070493,NA,NA,NA,NA,NA,NA,shot,,86,49,13518,Pogoń Szczecin,4-1-4-1,13511,Górnik Łęczna,4-4-2,583675,K. Kozłowski,RCMF,right_foot,TRUE,TRUE,glb,0.06399,0.5785,1056403595,101120,M. Gostomski,1056403048,23.3304515,,12,11,42,0,86,49,13518,Pogoń Szczecin,4-1-4-1,TRUE,TRUE,TRUE,right,0.064,14.035668847618199,4.085616779974877
5233142,2H,59,7,00:59:07.164,3596.16401,NA,NA,NA,NA,NA,NA,shot,,92,47,13518,Pogoń Szczecin,4-1-4-1,13511,Górnik Łęczna,4-4-2,99400,M. Kucharczyk,RW,left_foot,TRUE,TRUE,gb,0.6406,0.762,1056403598,101120,M. Gostomski,1056403621,0.0,,1,0,92,47,92,47,13518,Pogoń Szczecin,4-1-4-1,TRUE,TRUE,TRUE,center,0.6406,8.54400374531753,20.556045219583467
5233144,2H,57,11,00:57:11.048,3449.048778,NA,NA,NA,NA,NA,NA,shot,,91,42,13521,Cracovia Kraków,4-1-4-1,13545,Warta Poznań,4-4-1-1,557003,M. Rakoczy,RW,right_foot,TRUE,TRUE,gb,0.1254,0.1176,1075155366,149152,A. Lis,1075156829,14.51306,,11,10,52,8,91,42,13521,Cracovia Kraków,4-1-4-1,TRUE,TRUE,TRUE,left,0.1254,12.041594578792296,41.6335393365702
5233144,2H,90,15,01:30:15.177,5433.17798,NA,NA,NA,NA,NA,NA,shot,,90,67,13521,Cracovia Kraków,4-1-4-1,13545,Warta Poznań,4-4-1-1,740711,J. Myszor,RW,right_foot,TRUE,TRUE,glb,0.04982,0.6604,1075157146,149152,A. Lis,1075157101,7.2334375,,7,6,45,0,90,67,13521,Cracovia Kraków,4-1-4-1,TRUE,TRUE,TRUE,center,0.0498,19.72308292331602,59.53445508054013
5233145,2H,49,25,00:49:25.723,3128.723488,NA,NA,NA,NA,NA,NA,shot,,76,49,13504,Wisła Kraków,3-5-2,13512,Górnik Zabrze,3-4-3,82219,M. Frydrych,DMF,right_foot,TRUE,TRUE,gc,0.02752,0.05928,1072737200,38010,G. Sandomierski,1072736733,23.0676335,,12,11,44,100,76,49,13504,Wisła Kraków,3-5-2,TRUE,TRUE,TRUE,left,0.0275,24.020824298928627,2.3859440303888126
5233146,1H,24,14,00:24:14.086,1460.086308,NA,NA,NA,NA,NA,NA,shot,,92,50,13527,Jagiellonia Białystok,5-3-2,13551,Radomiak Radom,4-4-2,73949,F. Černych,CF,right_foot,TRUE,TRUE,glb,0.373,0.7649,1077017380,595976,F. Majchrowicz,1077016972,14.0748025,,9,8,33,17,92,50,13527,Jagiellonia Białystok,5-3-2,TRUE,TRUE,TRUE,left,0.373,8,0
5233147,2H,53,32,00:53:32.130,3238.130848,NA,NA,NA,NA,NA,NA,shot,,95,67,13510,Lech Poznań,4-2-3-1,13505,Legia Warszawa,4-2-3-1,15288,M. Ishak,CF,right_foot,TRUE,TRUE,gl,0.08748,0.644,1075428531,696385,K. Tobiasz,1075427909,1.2806735,,2,1,67,20,95,67,13510,Lech Poznań,4-2-3-1,TRUE,TRUE,TRUE,left,0.0875,17.72004514666935,73.61045966596522
5233148,1H,13,42,00:13:42.911,828.911913,NA,NA,NA,NA,NA,NA,shot,,92,52,13544,Stal Mielec,5-4-1,13520,Zagłębie Lubin,4-1-4-1,100560,M. Mak,LW,head_or_other,TRUE,TRUE,gl,0.09705,0.5994,1082883824,269184,D. Hładun,1082884918,4.0716535,,4,3,78,100,92,52,13544,Stal Mielec,5-4-1,TRUE,TRUE,TRUE,right,0.0971,8.246211251235321,14.036243467926479
5233148,1H,21,22,00:21:22.775,1288.775071,NA,NA,NA,NA,NA,NA,shot,,84,71,13520,Zagłębie Lubin,4-1-4-1,13544,Stal Mielec,5-4-1,82350,E. Daniel,RW,left_foot,TRUE,TRUE,glb,0.01261,0.1114,1082884977,507594,R. Strączek,1082883924,4.5010655,,6,5,66,100,84,71,13520,Zagłębie Lubin,4-1-4-1,TRUE,TRUE,TRUE,right,0.0126,26.40075756488817,52.69605172201657
5233148,2H,62,36,01:02:36.145,3832.145432,NA,NA,NA,NA,NA,NA,shot,,99,55,13544,Stal Mielec,5-4-1,13520,Zagłębie Lubin,4-1-4-1,100560,M. Mak,LW,right_foot,TRUE,TRUE,gbr,0.693,0.9391,1082884327,269184,D. Hładun,1082885343,0.0,,1,0,99,55,99,55,13544,Stal Mielec,5-4-1,TRUE,TRUE,TRUE,center,0.693,5.0990195135927845,78.69006752597979
5233148,2H,74,4,01:14:04.624,4520.624189,NA,NA,NA,NA,NA,NA,shot,,96,40,13544,Stal Mielec,5-4-1,13520,Zagłębie Lubin,4-1-4-1,138160,M. Flis,LCB3,head_or_other,TRUE,TRUE,gtr,0.1778,0.744,1082884440,269184,D. Hładun,1082885434,2.469421,,4,3,100,0,96,40,13544,Stal Mielec,5-4-1,TRUE,TRUE,TRUE,left,0.1778,10.770329614269007,68.19859051364818
5233149,2H,56,32,00:56:32.098,3558.098631,NA,NA,NA,NA,NA,NA,shot,,93,51,13508,Wisła Płock,4-5-1,13518,Pogoń Szczecin,4-1-4-1,336259,D. Warchoł,LW,head_or_other,TRUE,TRUE,glb,0.2934,0.7524,1087958498,69354,D. Stipica,1087958026,3.4285235,,6,5,76,26,93,51,13508,Wisła Płock,4-5-1,TRUE,TRUE,TRUE,left,0.2934,7.0710678118654755,8.13010235415598
5233150,2H,63,10,01:03:10.255,3886.255223,NA,NA,NA,NA,NA,NA,shot,,92,42,13540,Raków Częstochowa,3-4-2-1,13536,Śląsk Wrocław,3-4-3,97202,V. Gutkovskis,CF,left_foot,TRUE,TRUE,gb,0.2795,0.3111,1073422287,99690,M. Szromnik,1073421918,28.22329,,15,14,35,0,92,42,13540,Raków Częstochowa,3-4-2-1,TRUE,TRUE,TRUE,center,0.2795,11.313708498984761,45
5233150,2H,68,26,01:08:26.009,4202.009322,NA,NA,NA,NA,NA,NA,shot,,87,38,13540,Raków Częstochowa,3-4-2-1,13536,Śląsk Wrocław,3-4-3,254189,Ivi López,AMF,right_foot,TRUE,TRUE,gbr,0.1055,0.4359,1073422288,99690,M. Szromnik,1073421921,16.369364,,9,8,0,46,87,38,13540,Raków Częstochowa,3-4-2-1,TRUE,TRUE,TRUE,right,0.1055,17.69180601295413,42.70938995736147
5233150,2H,74,56,01:14:56.244,4592.244385,NA,NA,NA,NA,NA,NA,shot,,86,35,13536,Śląsk Wrocław,3-4-3,13540,Raków Częstochowa,3-4-2-1,482179,M. Praszelik,LWF,left_foot,TRUE,TRUE,gtr,0.1115,0.7482,1073422286,509933,V. Kovačević,1073423306,0.4202285,,2,1,80,48,86,35,13536,Śląsk Wrocław,3-4-3,TRUE,TRUE,TRUE,center,0.1115,20.518284528683193,46.97493401088198
5233151,1H,2,25,00:02:25.595,151.595516,NA,NA,NA,NA,NA,NA,shot,,93,52,13530,Piast Gliwice,3-4-3,13511,Górnik Łęczna,4-2-3-1,326453,P. Sokołowski,RCMF,right_foot,TRUE,TRUE,gt,0.5179,0.7332,1072392632,101120,M. Gostomski,1072392260,2.956952,,5,4,80,10,93,52,13530,Piast Gliwice,3-4-3,TRUE,TRUE,TRUE,center,0.5179,7.280109889280518,15.945395900922854
5233151,1H,45,13,00:45:13.016,2719.016726,NA,NA,NA,NA,NA,NA,shot,,90,56,13511,Górnik Łęczna,4-2-3-1,13530,Piast Gliwice,3-4-3,101040,B. Śpiączka,CF,head_or_other,TRUE,TRUE,glb,0.112,0.5704,1072392636,104853,F. Plach,1072391884,20.2664425,,15,14,33,59,90,56,13511,Górnik Łęczna,4-2-3-1,TRUE,TRUE,TRUE,left,0.112,11.661903789690601,30.96375653207352
5233152,2H,63,57,01:03:57.140,3861.140658,NA,NA,NA,NA,NA,NA,shot,,75,43,13520,Zagłębie Lubin,4-2-3-1,13521,Cracovia Kraków,4-4-1-1,99634,F. Starzyński,AMF,right_foot,TRUE,TRUE,gt,0.04132,0.04452,1086533651,104782,L. Hroššo,1086533029,12.744516,,9,8,0,43,75,43,13520,Zagłębie Lubin,4-2-3-1,TRUE,TRUE,TRUE,left,0.0413,25.96150997149434,15.642246457208728
5233152,2H,86,39,01:26:39.455,5223.455567,NA,NA,NA,NA,NA,NA,shot,,90,49,13521,Cracovia Kraków,4-4-1-1,13520,Zagłębie Lubin,4-2-3-1,328537,M. Hebo Rasmussen,AMF,right_foot,TRUE,TRUE,gb,0.3437,0.3923,1086533655,269184,D. Hładun,1086534225,16.1399185,,10,9,21,29,90,49,13521,Cracovia Kraków,4-4-1-1,TRUE,TRUE,TRUE,center,0.3437,10.04987562112089,5.710593137499642
5233153,1H,13,8,00:13:08.433,794.433768,NA,NA,NA,NA,NA,NA,shot,,96,50,13510,Lech Poznań,4-4-2,13508,Wisła Płock,4-5-1,20723,B. Salamon,RCB,head_or_other,TRUE,TRUE,gl,0.2757,0.7265,1082445767,100127,K. Kamiński,1082446600,1.9487315,,6,5,100,0,96,50,13510,Lech Poznań,4-4-2,TRUE,TRUE,TRUE,center,0.2757,4,0
5233153,1H,15,7,00:15:07.709,913.709235,NA,NA,NA,NA,NA,NA,shot,,93,47,13508,Wisła Płock,4-5-1,13510,Lech Poznań,4-4-2,128808,D. Lagator,RCB,right_foot,TRUE,TRUE,gbr,0.3518,0.8348,1082446621,242,F. Bednarek,1082445785,5.642083,,5,4,80,0,93,47,13508,Wisła Płock,4-5-1,TRUE,TRUE,TRUE,center,0.3518,7.615773105863909,23.19859051364819
5233153,2H,52,43,00:52:43.655,3250.655236,NA,NA,NA,NA,NA,NA,shot,,91,51,13510,Lech Poznań,4-4-2,13508,Wisła Płock,4-5-1,173249,R. Murawski,LCMF,right_foot,TRUE,TRUE,gbr,0.4039,0.9378,1082446608,100127,K. Kamiński,1082445443,48.6553885,,23,22,25,18,91,51,13510,Lech Poznań,4-4-2,TRUE,TRUE,TRUE,right,0.4039,9.055385138137417,6.34019174590991
5233153,2H,76,46,01:16:46.992,4693.992174,NA,NA,NA,NA,NA,NA,shot,,89,29,13510,Lech Poznań,4-4-2,13508,Wisła Płock,4-5-1,563312,J. Kamiński,LW,right_foot,TRUE,TRUE,gbr,0.07584,0.3467,1082447258,100127,K. Kamiński,1082446010,16.103874,,10,9,14,65,89,29,13510,Lech Poznań,4-4-2,TRUE,TRUE,TRUE,left,0.0758,23.706539182259394,62.35402463626132
5233153,2H,87,48,01:27:48.534,5355.534409,NA,NA,NA,NA,NA,NA,shot,,86,63,13510,Lech Poznań,4-4-2,13508,Wisła Płock,4-4-2,232631,João Amaral,SS,right_foot,TRUE,TRUE,glb,0.12,0.5217,1082447356,100127,K. Kamiński,1082446268,5.496941,,3,2,45,66,86,63,13510,Lech Poznań,4-4-2,TRUE,TRUE,TRUE,center,0.12,19.1049731745428,42.87890360333855
5233154,1H,9,17,00:09:17.787,563.787367,NA,NA,NA,NA,NA,NA,shot,,89,48,13559,Lechia Gdańsk,4-2-3-1,13512,Górnik Zabrze,5-4-1,168824,L. Zwoliński,CF,left_foot,TRUE,TRUE,gc,0.3246,0.2413,1088326050,38010,G. Sandomierski,1088325833,3.925716,,5,4,52,53,89,48,13559,Lechia Gdańsk,4-2-3-1,TRUE,TRUE,TRUE,left,0.3246,11.180339887498949,10.304846468766033
5233154,1H,41,15,00:41:15.952,2481.95244,NA,NA,NA,NA,NA,NA,shot,,91,56,13512,Górnik Zabrze,5-4-1,13559,Lechia Gdańsk,4-2-3-1,256737,B. Nowak,RW,left_foot,TRUE,TRUE,gbr,0.2749,0.7206,1088326558,99376,D. Kuciak,1088326739,27.8636335,,18,17,0,58,91,56,13512,Górnik Zabrze,5-4-1,TRUE,TRUE,TRUE,right,0.2749,10.816653826391969,33.690067525979785
5233155,1H,9,48,00:09:48.865,594.865869,NA,NA,NA,NA,NA,NA,shot,,87,63,13530,Piast Gliwice,4-2-3-1,13505,Legia Warszawa,4-3-2-1,450773,Alberto Toril,CF,right_foot,TRUE,TRUE,glb,0.2406,0.6553,1087171614,696385,K. Tobiasz,1087171853,4.669603,,3,2,71,33,87,63,13530,Piast Gliwice,4-2-3-1,TRUE,TRUE,TRUE,left,0.2406,18.384776310850235,45
5233155,1H,13,54,00:13:54.280,840.280517,NA,NA,NA,NA,NA,NA,shot,,95,66,13530,Piast Gliwice,4-2-3-1,13505,Legia Warszawa,4-3-2-1,450773,Alberto Toril,CF,right_foot,TRUE,TRUE,gb,0.1702,0.3139,1087171673,696385,K. Tobiasz,1087171985,9.576311,,6,5,32,90,95,66,13530,Piast Gliwice,4-2-3-1,TRUE,TRUE,TRUE,left,0.1702,16.76305461424021,72.64597536373867
5233155,1H,20,7,00:20:07.678,1213.678094,NA,NA,NA,NA,NA,NA,shot,,89,34,13505,Legia Warszawa,4-3-2-1,13530,Piast Gliwice,4-2-3-1,560443,E. Muçi,AMF,left_foot,TRUE,TRUE,gbr,0.09137,0.4989,1087172141,104853,F. Plach,1087171721,5.2758195,,3,2,53,45,89,34,13505,Legia Warszawa,4-3-2-1,TRUE,TRUE,TRUE,right,0.0914,19.4164878389476,55.4914770123316
5233155,2H,58,52,00:58:52.852,3753.852518,NA,NA,NA,NA,NA,NA,shot,,91,51,13530,Piast Gliwice,4-2-3-1,13505,Legia Warszawa,4-3-2-1,450773,Alberto Toril,CF,head_or_other,TRUE,TRUE,gt,0.1214,0.1259,1087172584,696385,K. Tobiasz,1087173163,23.780925,,13,12,50,71,91,51,13530,Piast Gliwice,4-2-3-1,TRUE,TRUE,TRUE,right,0.1214,9.055385138137417,6.34019174590991
5233155,2H,85,18,01:25:18.251,5339.251887,NA,NA,NA,NA,NA,NA,shot,,94,50,13530,Piast Gliwice,4-2-3-1,13505,Legia Warszawa,4-3-1-2,127611,N. Stojiljković,CF,right_foot,TRUE,TRUE,gt,0.7488,0.8883,1087172993,696385,K. Tobiasz,1087173464,0.0,,1,0,94,50,94,50,13530,Piast Gliwice,4-2-3-1,TRUE,TRUE,TRUE,center,0.7488,6,0
5233156,1H,24,0,00:24:00.096,1446.096588,NA,NA,NA,NA,NA,NA,shot,,93,43,13518,Pogoń Szczecin,4-1-4-1,13527,Jagiellonia Białystok,5-3-2,496428,M. Żurawski,RCMF,right_foot,TRUE,TRUE,gc,0.4645,0.4465,1084323536,676638,X. Dziekoński,1084323549,0.0,,1,0,93,43,93,43,13518,Pogoń Szczecin,4-1-4-1,TRUE,TRUE,TRUE,center,0.4645,9.899494936611665,45
5233156,1H,40,23,00:40:23.044,2429.044938,NA,NA,NA,NA,NA,NA,shot,,87,29,13518,Pogoń Szczecin,4-1-4-1,13527,Jagiellonia Białystok,5-3-2,33032,K. Grosicki,LW,left_foot,TRUE,TRUE,gb,0.03006,0.005992,1084323537,676638,X. Dziekoński,1084324017,12.2916355,,8,7,46,93,87,29,13518,Pogoń Szczecin,4-1-4-1,TRUE,TRUE,TRUE,center,0.0301,24.698178070456937,58.240519915187214
5233156,1H,29,32,00:29:32.382,1778.38294,NA,NA,NA,NA,NA,NA,shot,,91,38,13527,Jagiellonia Białystok,5-3-2,13518,Pogoń Szczecin,4-1-4-1,73949,F. Černych,CF,left_foot,TRUE,TRUE,gbr,0.1234,0.6114,1084323533,69354,D. Stipica,1084324243,3.9768975,,3,2,64,35,91,38,13527,Jagiellonia Białystok,5-3-2,TRUE,TRUE,TRUE,left,0.1234,15,53.13010235415598
5233156,2H,55,35,00:55:35.041,3672.041704,NA,NA,NA,NA,NA,NA,shot,,96,50,13518,Pogoń Szczecin,4-1-4-1,13527,Jagiellonia Białystok,5-3-2,490745,S. Kowalczyk,LCMF,left_foot,TRUE,TRUE,gb,0.6809,0.8176,1084323530,676638,X. Dziekoński,1084323010,2.907875,,3,2,86,87,96,50,13518,Pogoń Szczecin,4-1-4-1,TRUE,TRUE,TRUE,right,0.6809,4,0
5233156,2H,77,50,01:17:50.858,5007.858841,NA,NA,NA,NA,NA,NA,shot,,96,50,13518,Pogoń Szczecin,4-1-4-1,13527,Jagiellonia Białystok,5-3-1,173293,L. Zahovič,CF,right_foot,TRUE,TRUE,gb,0.6872,0.7989,1084323532,676638,X. Dziekoński,1084323061,6.0189115,,6,5,70,96,96,50,13518,Pogoń Szczecin,4-1-4-1,TRUE,TRUE,TRUE,center,0.6872,4,0
5233157,2H,57,54,00:57:54.493,3795.493454,NA,NA,NA,NA,NA,NA,shot,,95,57,13712,Nieciecza,4-3-2-1,13540,Raków Częstochowa,3-4-2-1,560335,N. Tekijaski,RCB,right_foot,TRUE,TRUE,gc,0.4378,0.5631,1083379365,509933,V. Kovačević,1083380226,1.8643965,,4,3,100,100,95,57,13712,Nieciecza,4-3-2-1,TRUE,TRUE,TRUE,right,0.4378,8.602325267042627,54.46232220802562
5233157,2H,62,58,01:02:58.360,4099.360872,NA,NA,NA,NA,NA,NA,shot,,96,69,13540,Raków Częstochowa,3-4-2-1,13712,Nieciecza,4-3-2-1,254189,Ivi López,AMF,right_foot,TRUE,TRUE,glb,0.06443,0.4903,1083380290,281652,T. Loska,1083379440,5.4566565,,4,3,76,70,96,69,13540,Raków Częstochowa,3-4-2-1,TRUE,TRUE,TRUE,left,0.0644,19.4164878389476,78.11134196037202
5233157,2H,94,37,01:34:37.814,5998.814109,NA,NA,NA,NA,NA,NA,shot,,93,45,13712,Nieciecza,4-3-2-1,13540,Raków Częstochowa,3-4-2-1,82952,M. Mešanović,CF,right_foot,TRUE,TRUE,gtr,0.2701,0.9687,1083379994,509933,V. Kovačević,1083380625,25.2919395,,11,10,55,0,93,45,13712,Nieciecza,4-3-2-1,TRUE,TRUE,TRUE,center,0.2701,8.602325267042627,35.53767779197438
5233157,2H,77,4,01:17:04.374,4945.374528,NA,NA,NA,NA,NA,NA,shot,,96,59,13540,Raków Częstochowa,3-4-2-1,13712,Nieciecza,4-3-2-1,217785,T. Petrášek,CB,right_foot,TRUE,TRUE,gc,0.2616,0.4965,1083380409,281652,T. Loska,1083379631,2.834956,,3,2,81,76,96,59,13540,Raków Częstochowa,3-4-2-1,TRUE,TRUE,TRUE,right,0.2616,9.848857801796104,66.03751102542182
5233159,1H,6,55,00:06:55.555,421.555475,NA,NA,NA,NA,NA,NA,shot,,87,38,13536,Śląsk Wrocław,3-4-3,13504,Wisła Kraków,3-5-2,489417,Erik Expósito,CF,left_foot,TRUE,TRUE,glb,0.1068,0.3014,1091818590,573402,M. Biegański,1091818712,17.428544,,9,8,35,47,87,38,13536,Śląsk Wrocław,3-4-3,TRUE,TRUE,TRUE,right,0.1068,17.69180601295413,42.70938995736147
5233159,1H,11,32,00:11:32.619,698.619331,NA,NA,NA,NA,NA,NA,shot,,80,47,13536,Śląsk Wrocław,3-4-3,13504,Wisła Kraków,3-5-2,489417,Erik Expósito,CF,left_foot,TRUE,TRUE,glb,0.04703,0.2835,1091818592,573402,M. Biegański,1091818135,11.01426,,11,10,33,100,80,47,13536,Śląsk Wrocław,3-4-3,TRUE,TRUE,TRUE,right,0.047,20.223748416156685,8.530765609948133
5233159,1H,26,10,00:26:10.662,1576.662454,NA,NA,NA,NA,NA,NA,shot,,91,41,13536,Śląsk Wrocław,3-4-3,13504,Wisła Kraków,3-5-2,237025,Diogo Verdasca,LCB3,head_or_other,TRUE,TRUE,gb,0.1179,0.05877,1091818596,573402,M. Biegański,1091818149,0.830551,,2,1,70,68,91,41,13536,Śląsk Wrocław,3-4-3,TRUE,TRUE,TRUE,center,0.1179,12.727922061357855,45
5233159,2H,90,25,01:30:25.998,5792.998366,NA,NA,NA,NA,NA,NA,shot,,92,75,13536,Śląsk Wrocław,5-4-1,13504,Wisła Kraków,4-4-2,471946,M. Zylla,LW,right_foot,TRUE,TRUE,gb,0.06074,0.05017,1091818603,573402,M. Biegański,1091819609,5.310545,,5,4,40,78,92,75,13536,Śląsk Wrocław,5-4-1,TRUE,TRUE,TRUE,center,0.0607,26.248809496813376,72.25532837494306
