matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,pass,groundDuel,aerialDuel,infraction,carry,type_primary,type_secondary,location_x,location_y,team_id,team_name,team_formation,opponentTeam_id,opponentTeam_name,opponentTeam_formation,player_id,player_name,player_position,shot_bodyPart,shot_isGoal,shot_onTarget,shot_goalZone,shot_xg,shot_postShotXg,shot_goalkeeperActionId,shot_goalkeeper_id,shot_goalkeeper_name,possession_id,possession_duration,possession_types,possession_eventsNumber,possession_eventIndex,possession_startLocation_x,possession_startLocation_y,possession_endLocation_x,possession_endLocation_y,possession_team_id,possession_team_name,possession_team_formation,possession_attack_withShot,possession_attack_withShotOnGoal,possession_attack_withGoal,possession_attack_flank,possession_attack_xg,distance_to_goal,angle_to_goal
5233053,1H,3,6,00:03:06.437,188.437799,NA,NA,NA,NA,NA,NA,shot,,78,44,13712,Nieciecza,3-5-2,13544,Stal Mielec,3-4-2-1,589232,E. Terpiłowski,SS,right_foot,FALSE,FALSE,bc,0.01945,NA,NA,NA,NA,971265929,6.9496755,,10,9,59,16,78,44,13712,Nieciecza,3-5-2,TRUE,FALSE,FALSE,center,0.0195,23,15
5233053,1H,8,45,00:08:45.803,527.803964,NA,NA,NA,NA,NA,NA,shot,,90,68,13544,Stal Mielec,3-4-2-1,13712,Nieciecza,3-5-2,536895,M. Sitek,RWB,right_foot,FALSE,TRUE,gbr,0.02906,0.1202,971265880,281652,T. Loska,971265479,5.8648705,,8,7,88,100,90,68,13544,Stal Mielec,3-4-2-1,TRUE,TRUE,FALSE,center,0.0291,21,61
5233053,1H,10,16,00:10:16.346,618.34601,NA,NA,NA,NA,NA,NA,shot,,73,41,13712,Nieciecza,3-5-2,13544,Stal Mielec,3-4-2-1,99504,P. Wlazło,DMF,right_foot,FALSE,FALSE,obr,0.02131,NA,NA,NA,NA,971265468,45.871176,,22,21,27,94,73,41,13712,Nieciecza,3-5-2,TRUE,FALSE,FALSE,left,0.0213,28,18
5233053,1H,18,48,00:18:48.613,1130.613447,NA,NA,NA,NA,NA,NA,shot,,89,33,13712,Nieciecza,3-5-2,13544,Stal Mielec,3-4-2-1,82952,M. Mešanović,CF,right_foot,FALSE,TRUE,gb,0.1169,0.09004,971265881,99457,M. Gliwa,971265475,9.326227,,5,4,13,50,89,33,13712,Nieciecza,3-5-2,TRUE,TRUE,FALSE,left,0.1169,20,57
5233053,1H,21,40,00:21:40.002,1302.002757,NA,NA,NA,NA,NA,NA,shot,,85,36,13544,Stal Mielec,3-4-2-1,13712,Nieciecza,3-5-2,240046,G. Tomasiewicz,LCMF,left_foot,FALSE,FALSE,bc,0.1202,NA,NA,NA,NA,971266281,69.5003245,,28,27,22,26,85,36,13544,Stal Mielec,3-4-2-1,TRUE,FALSE,FALSE,right,0.1202,21,43
5233053,1H,24,56,00:24:56.072,1498.07239,NA,NA,NA,NA,NA,NA,shot,,89,67,13712,Nieciecza,3-5-2,13544,Stal Mielec,3-4-2-1,82952,M. Mešanović,CF,right_foot,FALSE,FALSE,otr,0.0662,NA,NA,NA,NA,971265485,35.2125905,,15,14,51,100,89,67,13712,Nieciecza,3-5-2,TRUE,FALSE,FALSE,center,0.0662,20,57
5233053,1H,36,54,00:36:54.114,2216.11414,NA,NA,NA,NA,NA,NA,shot,,89,38,13544,Stal Mielec,3-4-2-1,13712,Nieciecza,3-5-2,100560,M. Mak,AMF,head_or_other,FALSE,TRUE,gb,0.06882,0.0481,971265882,281652,T. Loska,971266454,13.9863855,,10,9,41,16,89,38,13544,Stal Mielec,3-4-2-1,TRUE,TRUE,FALSE,right,0.0688,16,47
5233053,1H,40,52,00:40:52.873,2454.873738,NA,NA,NA,NA,NA,NA,shot,,84,47,13712,Nieciecza,3-5-2,13544,Stal Mielec,3-4-2-1,589232,E. Terpiłowski,SS,right_foot,TRUE,TRUE,gbr,0.1357,0.5538,971265884,99457,M. Gliwa,971265491,48.364071,,18,17,28,76,84,47,13712,Nieciecza,3-5-2,TRUE,TRUE,TRUE,left,0.1357,16,11
5233053,1H,44,1,00:44:01.353,2643.353341,NA,NA,NA,NA,NA,NA,shot,,75,69,13544,Stal Mielec,3-4-2-1,13712,Nieciecza,3-5-2,240046,G. Tomasiewicz,LCMF,right_foot,FALSE,FALSE,bc,0.01425,NA,NA,NA,NA,971266491,27.672985,,16,15,49,50,75,69,13544,Stal Mielec,3-4-2-1,TRUE,FALSE,FALSE,center,0.0142,31,37
5233053,2H,45,37,00:45:37.011,2806.011719,NA,NA,NA,NA,NA,NA,shot,,93,24,13544,Stal Mielec,3-4-2-1,13712,Nieciecza,3-5-2,100576,K. Getinger,LWB,left_foot,FALSE,FALSE,bc,0.05554,NA,NA,NA,NA,971266506,40.7738285,,14,13,2,60,93,24,13544,Stal Mielec,3-4-2-1,TRUE,FALSE,FALSE,right,0.0555,27,75
5233054,1H,22,42,00:22:42.843,1364.843007,NA,NA,NA,NA,NA,NA,shot,,89,57,13551,Radomiak Radom,4-4-2,13510,Lech Poznań,4-2-3-1,70807,Luís Machado,LW,right_foot,FALSE,FALSE,ptl,0.3454,NA,NA,NA,NA,975542512,43.5017315,,18,17,54,76,89,57,13551,Radomiak Radom,4-4-2,TRUE,FALSE,FALSE,center,0.3454,13,32
5233054,1H,23,52,00:23:52.899,1434.899504,NA,NA,NA,NA,NA,NA,shot,,77,35,13551,Radomiak Radom,4-4-2,13510,Lech Poznań,4-2-3-1,285661,M. Kozak,RW,left_foot,FALSE,FALSE,otl,0.006441,NA,NA,NA,NA,975543045,10.503533,,5,4,55,0,77,35,13551,Radomiak Radom,4-4-2,TRUE,FALSE,FALSE,left,0.0064,27,33
5233054,1H,27,51,00:27:51.567,1673.567906,NA,NA,NA,NA,NA,NA,shot,,90,64,13510,Lech Poznań,4-2-3-1,13551,Radomiak Radom,4-4-2,563312,J. Kamiński,LAMF,right_foot,FALSE,TRUE,gb,0.1941,0.1582,975543559,595976,F. Majchrowicz,975543020,34.014318,,15,14,23,35,90,64,13510,Lech Poznań,4-2-3-1,TRUE,TRUE,FALSE,center,0.1941,17,54
5233054,1H,28,3,00:28:03.797,1685.797857,NA,NA,NA,NA,NA,NA,shot,,81,32,13510,Lech Poznań,4-2-3-1,13551,Radomiak Radom,4-4-2,482182,M. Skóraś,RAMF,right_foot,FALSE,FALSE,bc,0.0149,NA,NA,NA,NA,975543813,8.1851855,,8,7,90,36,81,32,13510,Lech Poznań,4-2-3-1,TRUE,FALSE,FALSE,left,0.0149,26,43
5233053,2H,68,25,01:08:25.760,4174.760316,NA,NA,NA,NA,NA,NA,shot,,87,44,13712,Nieciecza,3-5-2,13544,Stal Mielec,3-4-2-1,82952,M. Mešanović,CF,head_or_other,FALSE,FALSE,ot,0.05977,NA,NA,NA,NA,971265515,2.4237825,,4,3,91,87,87,44,13712,Nieciecza,3-5-2,TRUE,FALSE,FALSE,center,0.0598,14,25
5233053,2H,74,28,01:14:28.438,4537.438559,NA,NA,NA,NA,NA,NA,shot,,72,56,13712,Nieciecza,3-5-2,13544,Stal Mielec,3-4-2-1,105119,S. Štefánik,RCMF3,right_foot,FALSE,FALSE,otl,0.003467,NA,NA,NA,NA,971265517,3.0844625,,4,3,89,94,72,56,13712,Nieciecza,3-5-2,TRUE,FALSE,FALSE,right,0.0035,29,12
5233054,1H,39,2,00:39:02.283,2344.28317,NA,NA,NA,NA,NA,NA,shot,,90,41,13510,Lech Poznań,4-2-3-1,13551,Radomiak Radom,4-4-2,563312,J. Kamiński,LAMF,head_or_other,FALSE,TRUE,gt,0.06584,0.04953,975543560,595976,F. Majchrowicz,975543877,20.6335595,,15,14,37,85,90,41,13510,Lech Poznań,4-2-3-1,TRUE,TRUE,FALSE,right,0.0658,13,42
5233054,1H,41,1,00:41:01.121,2463.121491,NA,NA,NA,NA,NA,NA,shot,,79,59,13510,Lech Poznań,4-2-3-1,13551,Radomiak Radom,4-4-2,232631,João Amaral,AMF,right_foot,FALSE,TRUE,gbr,0.0596,0.2708,975543561,595976,F. Majchrowicz,975543894,4.8360105,,5,4,59,77,79,59,13510,Lech Poznań,4-2-3-1,TRUE,TRUE,FALSE,left,0.0596,23,23
5233053,2H,81,5,01:21:05.335,4934.335206,NA,NA,NA,NA,NA,NA,shot,,91,30,13544,Stal Mielec,3-4-2-1,13712,Nieciecza,3-5-2,99727,M. Matras,CB,head_or_other,FALSE,FALSE,olb,0.04708,NA,NA,NA,NA,971265540,2.3410905,,4,3,70,89,91,30,13544,Stal Mielec,3-4-2-1,TRUE,FALSE,FALSE,center,0.0471,22,66
5233054,1H,41,3,00:41:03.952,2465.952834,NA,NA,NA,NA,NA,NA,shot,,89,60,13510,Lech Poznań,4-2-3-1,13551,Radomiak Radom,4-4-2,482182,M. Skóraś,RAMF,right_foot,FALSE,TRUE,gb,0.4554,0.4221,975543562,595976,F. Majchrowicz,975543572,0.0,,1,0,89,60,89,60,13510,Lech Poznań,4-2-3-1,TRUE,TRUE,FALSE,center,0.4554,15,42
5233054,1H,42,36,00:42:36.609,2558.60968,NA,NA,NA,NA,NA,NA,shot,,95,49,13551,Radomiak Radom,4-4-2,13510,Lech Poznań,4-2-3-1,225202,M. Radecki,CF,head_or_other,FALSE,FALSE,otl,0.3567,NA,NA,NA,NA,975543062,3.172168,,5,4,66,85,95,49,13551,Radomiak Radom,4-4-2,TRUE,FALSE,FALSE,center,0.3567,5,11
5233053,2H,85,18,01:25:18.469,5187.469471,NA,NA,NA,NA,NA,NA,shot,,91,30,13712,Nieciecza,3-5-2,13544,Stal Mielec,3-4-2-1,507512,K. Śpiewak,SS,left_foot,FALSE,FALSE,ol,0.06443,NA,NA,NA,NA,971265523,28.970648,,14,13,52,1,91,30,13712,Nieciecza,3-5-2,TRUE,FALSE,FALSE,left,0.0644,22,66
5233054,1H,46,6,00:46:06.722,2768.722926,NA,NA,NA,NA,NA,NA,shot,,97,38,13510,Lech Poznań,4-2-3-1,13551,Radomiak Radom,4-4-2,563312,J. Kamiński,LAMF,right_foot,FALSE,TRUE,glb,0.2157,0.2259,975543563,595976,F. Majchrowicz,975543037,16.712989,,7,6,0,43,97,38,13510,Lech Poznań,4-2-3-1,TRUE,TRUE,FALSE,center,0.2157,12,76
5233054,2H,73,54,01:13:54.550,4682.550223,NA,NA,NA,NA,NA,NA,shot,,81,24,13510,Lech Poznań,4-2-3-1,13551,Radomiak Radom,4-4-2,72196,Pedro Silva,LDMF,right_foot,FALSE,FALSE,ot,0.02998,NA,NA,NA,NA,975544227,25.7162135,,13,12,21,42,81,24,13510,Lech Poznań,4-2-3-1,TRUE,FALSE,FALSE,left,0.03,32,54
5233054,2H,76,9,01:16:09.215,4817.215513,NA,NA,NA,NA,NA,NA,shot,,69,50,13551,Radomiak Radom,4-4-2,13510,Lech Poznań,4-2-3-1,225202,M. Radecki,CF,right_foot,FALSE,FALSE,obr,0.005534,NA,NA,NA,NA,975544481,5.254103,,5,4,41,51,69,50,13551,Radomiak Radom,4-4-2,TRUE,FALSE,FALSE,right,0.0055,31,0
5233054,1H,47,48,00:47:48.915,2870.915189,NA,NA,NA,NA,NA,NA,shot,,80,33,13510,Lech Poznań,4-2-3-1,13551,Radomiak Radom,4-4-2,15288,M. Ishak,CF,right_foot,FALSE,FALSE,ptl,0.06158,NA,NA,NA,NA,975542729,4.585358,,5,4,69,10,80,33,13510,Lech Poznań,4-2-3-1,TRUE,FALSE,FALSE,left,0.0616,26,40
5233054,2H,46,44,00:46:44.557,3052.557576,NA,NA,NA,NA,NA,NA,shot,,95,51,13551,Radomiak Radom,4-4-2,13510,Lech Poznań,4-2-3-1,247995,K. Angielski,SS,left_foot,FALSE,FALSE,ot,0.2958,NA,NA,NA,NA,975543073,2.4525075,,5,4,88,0,95,51,13551,Radomiak Radom,4-4-2,TRUE,FALSE,FALSE,left,0.2958,5,11
5233054,2H,79,32,01:19:32.965,5020.965642,NA,NA,NA,NA,NA,NA,shot,,76,40,13510,Lech Poznań,4-2-3-1,13551,Radomiak Radom,4-4-2,72196,Pedro Silva,LDMF,right_foot,FALSE,FALSE,otr,0.009478,NA,NA,NA,NA,975544302,12.552046,,6,5,8,48,76,40,13510,Lech Poznań,4-2-3-1,TRUE,FALSE,FALSE,left,0.0095,26,23
5233054,2H,79,12,01:19:12.672,5000.672802,NA,NA,NA,NA,NA,NA,shot,,71,51,13551,Radomiak Radom,4-4-2,13510,Lech Poznań,4-2-3-1,247995,K. Angielski,SS,left_foot,FALSE,TRUE,gbr,0.02942,0.1103,975543564,1706,M. van der Hart,975544498,3.1133805,,4,3,52,69,71,51,13551,Radomiak Radom,4-4-2,TRUE,TRUE,FALSE,center,0.0294,29,2
5233054,2H,50,16,00:50:16.717,3264.717624,NA,NA,NA,NA,NA,NA,shot,,86,41,13510,Lech Poznań,4-2-3-1,13551,Radomiak Radom,4-4-2,72196,Pedro Silva,RDMF,right_foot,FALSE,FALSE,bc,0.07927,NA,NA,NA,NA,975542515,21.8959735,,16,15,42,84,86,41,13510,Lech Poznań,4-2-3-1,TRUE,FALSE,FALSE,center,0.0793,17,33
5233054,1H,9,31,00:09:31.237,573.237768,NA,NA,NA,NA,NA,NA,shot,,81,27,13510,Lech Poznań,4-2-3-1,13551,Radomiak Radom,4-4-2,563312,J. Kamiński,LAMF,right_foot,FALSE,FALSE,olb,0.001904,NA,NA,NA,NA,975543007,38.437602,,20,19,73,100,81,27,13510,Lech Poznań,4-2-3-1,TRUE,FALSE,FALSE,left,0.0019,30,50
5233054,2H,63,22,01:03:22.536,4050.53626,NA,NA,NA,NA,NA,NA,shot,,78,38,13510,Lech Poznań,4-2-3-1,13551,Radomiak Radom,4-4-2,134992,J. Karlström,LDMF,right_foot,FALSE,FALSE,bc,0.003979,NA,NA,NA,NA,975543060,2.5589445,,4,3,85,0,78,38,13510,Lech Poznań,4-2-3-1,TRUE,FALSE,FALSE,left,0.004,25,29
5233055,1H,34,22,00:34:22.565,2064.565229,NA,NA,NA,NA,NA,NA,shot,,89,66,13511,Górnik Łęczna,4-4-2,13521,Cracovia Kraków,4-2-3-1,101040,B. Śpiączka,SS,head_or_other,FALSE,FALSE,or,0.02281,NA,NA,NA,NA,975673657,74.230669,,28,27,35,13,89,66,13511,Górnik Łęczna,4-4-2,TRUE,FALSE,FALSE,left,0.0228,19,55
5233055,1H,36,3,00:36:03.619,2165.619879,NA,NA,NA,NA,NA,NA,shot,,88,76,13521,Cracovia Kraków,4-2-3-1,13511,Górnik Łęczna,4-4-2,482184,P. Zaucha,LAMF,left_foot,FALSE,TRUE,gt,0.006214,0.01272,975673731,101120,M. Gostomski,975674400,16.254892,,14,13,34,0,88,76,13521,Cracovia Kraków,4-2-3-1,TRUE,TRUE,FALSE,right,0.0062,29,65
5233055,1H,38,12,00:38:12.577,2294.577361,NA,NA,NA,NA,NA,NA,shot,,76,65,13521,Cracovia Kraków,4-2-3-1,13511,Górnik Łęczna,4-4-2,372719,F. Balaj,CF,right_foot,FALSE,FALSE,obr,0.009655,NA,NA,NA,NA,975674489,8.126456,,6,5,0,46,76,65,13521,Cracovia Kraków,4-2-3-1,TRUE,FALSE,FALSE,center,0.0097,28,32
5233055,1H,39,27,00:39:27.863,2369.863571,NA,NA,NA,NA,NA,NA,shot,,72,51,13521,Cracovia Kraków,4-2-3-1,13511,Górnik Łęczna,4-4-2,328537,M. Hebo Rasmussen,LDMF,right_foot,FALSE,FALSE,otr,0.02978,NA,NA,NA,NA,975674538,14.606081,,7,6,17,49,72,51,13521,Cracovia Kraków,4-2-3-1,TRUE,FALSE,FALSE,right,0.0298,28,2
5233055,1H,41,13,00:41:13.484,2475.484745,NA,NA,NA,NA,NA,NA,shot,,90,62,13511,Górnik Łęczna,4-4-2,13521,Cracovia Kraków,4-2-3-1,101040,B. Śpiączka,SS,right_foot,TRUE,TRUE,glb,0.2211,0.7353,975674580,104782,L. Hroššo,975673812,10.392101,,6,5,39,43,90,62,13511,Górnik Łęczna,4-4-2,TRUE,TRUE,TRUE,center,0.2211,16,50
5233054,2H,68,6,01:08:06.187,4334.187498,NA,NA,NA,NA,NA,NA,shot,,88,30,13510,Lech Poznań,4-2-3-1,13551,Radomiak Radom,4-4-2,72196,Pedro Silva,LDMF,right_foot,FALSE,TRUE,glb,0.1453,0.1302,975543565,595976,F. Majchrowicz,975544189,4.150714,,5,4,73,28,88,30,13510,Lech Poznań,4-2-3-1,TRUE,TRUE,FALSE,center,0.1453,23,59
5233055,2H,45,26,00:45:26.746,2861.74611,NA,NA,NA,NA,NA,NA,shot,,89,32,13511,Górnik Łęczna,4-4-2,13521,Cracovia Kraków,4-2-3-1,522569,S. Krykun,LW,right_foot,FALSE,FALSE,obr,0.08027,NA,NA,NA,NA,975673866,9.6504925,,8,7,40,30,89,32,13511,Górnik Łęczna,4-4-2,TRUE,FALSE,FALSE,left,0.0803,21,59
5233055,2H,46,24,00:46:24.136,2919.136436,NA,NA,NA,NA,NA,NA,shot,,86,57,13521,Cracovia Kraków,4-2-3-1,13511,Górnik Łęczna,4-4-2,257047,P. van Amersfoort,AMF,right_foot,FALSE,FALSE,obr,0.1253,NA,NA,NA,NA,975674687,8.3767135,,5,4,39,30,86,57,13521,Cracovia Kraków,4-2-3-1,TRUE,FALSE,FALSE,right,0.1253,16,27
5233055,1H,9,17,00:09:17.242,559.242432,NA,NA,NA,NA,NA,NA,shot,,68,68,13521,Cracovia Kraków,4-2-3-1,13511,Górnik Łęczna,4-4-2,139235,O. Kakabadze,RB,right_foot,FALSE,FALSE,otr,0.004435,NA,NA,NA,NA,975673655,4.8780725,,4,3,89,0,68,68,13521,Cracovia Kraków,4-2-3-1,TRUE,FALSE,FALSE,left,0.0044,37,29
5233055,1H,13,30,00:13:30.348,812.348526,NA,NA,NA,NA,NA,NA,shot,,91,67,13511,Górnik Łęczna,4-4-2,13521,Cracovia Kraków,4-2-3-1,101040,B. Śpiączka,SS,head_or_other,FALSE,FALSE,or,0.09885,NA,NA,NA,NA,975673322,9.21744,,9,8,88,91,91,67,13511,Górnik Łęczna,4-4-2,TRUE,FALSE,FALSE,center,0.0988,19,62
5233055,1H,17,41,00:17:41.196,1063.19628,NA,NA,NA,NA,NA,NA,shot,,89,46,13511,Górnik Łęczna,4-4-2,13521,Cracovia Kraków,4-2-3-1,101040,B. Śpiączka,SS,head_or_other,FALSE,FALSE,otl,0.153,NA,NA,NA,NA,975673414,2.9965855,,6,5,96,98,89,46,13511,Górnik Łęczna,4-4-2,TRUE,FALSE,FALSE,right,0.153,12,20
5233055,1H,21,38,00:21:38.844,1300.844517,NA,NA,NA,NA,NA,NA,shot,,90,71,13511,Górnik Łęczna,4-4-2,13521,Cracovia Kraków,4-2-3-1,513340,P. Banaszak,CF,right_foot,FALSE,FALSE,obr,0.04825,NA,NA,NA,NA,975674552,16.933197,,12,11,48,56,90,71,13511,Górnik Łęczna,4-4-2,TRUE,FALSE,FALSE,center,0.0482,23,65
5233055,1H,28,37,00:28:37.782,1719.782738,NA,NA,NA,NA,NA,NA,shot,,82,38,13521,Cracovia Kraków,4-2-3-1,13511,Górnik Łęczna,4-4-2,328537,M. Hebo Rasmussen,LDMF,right_foot,FALSE,TRUE,gr,0.04588,0.3226,975673594,101120,M. Gostomski,975674213,41.3514625,,15,14,37,0,82,38,13521,Cracovia Kraków,4-2-3-1,TRUE,TRUE,FALSE,center,0.0459,22,34
5233055,1H,29,43,00:29:43.770,1785.770738,NA,NA,NA,NA,NA,NA,shot,,80,31,13511,Górnik Łęczna,4-4-2,13521,Cracovia Kraków,4-2-3-1,522569,S. Krykun,LW,right_foot,FALSE,FALSE,olb,0.06079,NA,NA,NA,NA,975673598,21.993862,,9,8,8,59,80,31,13511,Górnik Łęczna,4-4-2,TRUE,FALSE,FALSE,left,0.0608,28,44
5233055,2H,59,30,00:59:30.134,3705.134258,NA,NA,NA,NA,NA,NA,shot,,91,38,13521,Cracovia Kraków,4-4-1-1,13511,Górnik Łęczna,4-4-2,372719,F. Balaj,CF,head_or_other,FALSE,FALSE,olb,0.05528,NA,NA,NA,NA,975674805,1.864838,,4,3,100,100,91,38,13521,Cracovia Kraków,4-4-1-1,TRUE,FALSE,FALSE,center,0.0553,15,53
5233055,2H,60,9,01:00:09.899,3744.899135,NA,NA,NA,NA,NA,NA,shot,,87,71,13521,Cracovia Kraków,4-4-1-1,13511,Górnik Łęczna,4-4-2,357913,Thiago Souza,RW,left_foot,FALSE,TRUE,glb,0.03829,0.2738,975674101,101120,M. Gostomski,975674810,10.1233495,,8,7,29,40,87,71,13521,Cracovia Kraków,4-4-1-1,TRUE,TRUE,FALSE,right,0.0383,25,58
5233055,2H,61,47,01:01:47.346,3842.346406,NA,NA,NA,NA,NA,NA,shot,,75,64,13511,Górnik Łęczna,4-4-2,13521,Cracovia Kraków,4-4-1-1,100567,M. Mak,RW,left_foot,FALSE,FALSE,otl,0.0296,NA,NA,NA,NA,975674111,8.0317715,,6,5,36,70,75,64,13511,Górnik Łęczna,4-4-2,TRUE,FALSE,FALSE,center,0.0296,29,29
5233055,2H,64,39,01:04:39.008,4014.008736,NA,NA,NA,NA,NA,NA,shot,,77,49,13521,Cracovia Kraków,4-4-1-1,13511,Górnik Łęczna,4-4-2,415862,F. Loshaj,LCMF,left_foot,FALSE,FALSE,bc,0.09565,NA,NA,NA,NA,975674873,11.6094065,,8,7,27,59,77,49,13521,Cracovia Kraków,4-4-1-1,TRUE,FALSE,FALSE,right,0.0957,23,2
5233055,2H,73,37,01:13:37.370,4552.370715,NA,NA,NA,NA,NA,NA,shot,,79,53,13521,Cracovia Kraków,4-4-1-1,13511,Górnik Łęczna,4-4-2,682250,K. Knap,RCMF,left_foot,FALSE,FALSE,bc,0.005285,NA,NA,NA,NA,975674963,13.5368375,,6,5,8,57,79,53,13521,Cracovia Kraków,4-4-1-1,TRUE,FALSE,FALSE,right,0.0053,21,8
5233055,2H,75,46,01:15:46.845,4681.845047,NA,NA,NA,NA,NA,NA,shot,,91,55,13521,Cracovia Kraków,4-4-1-1,13511,Górnik Łęczna,4-4-2,372719,F. Balaj,CF,head_or_other,FALSE,TRUE,gc,0.1147,0.1268,975674302,101120,M. Gostomski,975674980,39.2421125,,23,22,31,87,91,55,13521,Cracovia Kraków,4-4-1-1,TRUE,TRUE,FALSE,left,0.1147,10,29
5233055,2H,77,37,01:17:37.764,4792.764751,NA,NA,NA,NA,NA,NA,shot,,74,61,13521,Cracovia Kraków,4-4-1-1,13511,Górnik Łęczna,4-4-2,357913,Thiago Souza,RW,right_foot,FALSE,FALSE,olb,0.01003,NA,NA,NA,NA,975675022,9.7734095,,8,7,41,8,74,61,13521,Cracovia Kraków,4-4-1-1,TRUE,FALSE,FALSE,center,0.01,28,23
5233055,2H,81,57,01:21:57.550,5052.550607,NA,NA,NA,NA,NA,NA,shot,,93,53,13521,Cracovia Kraków,4-4-1-1,13511,Górnik Łęczna,4-4-2,15258,M. Álvarez,AMF,right_foot,TRUE,TRUE,glb,0.4848,0.8276,975674404,101120,M. Gostomski,975675062,24.8729045,,15,14,28,87,93,53,13521,Cracovia Kraków,4-4-1-1,TRUE,TRUE,TRUE,center,0.4848,8,23
5233055,2H,83,7,01:23:07.799,5122.799014,NA,NA,NA,NA,NA,NA,shot,,90,67,13521,Cracovia Kraków,4-4-1-1,13511,Górnik Łęczna,4-4-2,257047,P. van Amersfoort,RW,right_foot,FALSE,TRUE,gc,0.2172,0.1023,975674413,101120,M. Gostomski,975675074,1.932166,,3,2,66,58,90,67,13521,Cracovia Kraków,4-4-1-1,TRUE,TRUE,FALSE,right,0.2172,20,60
5233055,2H,85,53,01:25:53.874,5288.874917,NA,NA,NA,NA,NA,NA,shot,,76,48,13521,Cracovia Kraków,4-4-1-1,13511,Górnik Łęczna,4-4-2,15258,M. Álvarez,AMF,right_foot,FALSE,FALSE,otr,0.07473,NA,NA,NA,NA,975675087,13.2073055,,7,6,24,18,76,48,13521,Cracovia Kraków,4-4-1-1,TRUE,FALSE,FALSE,center,0.0747,24,5
5233055,2H,88,38,01:28:38.522,5453.522068,NA,NA,NA,NA,NA,NA,shot,,91,44,13521,Cracovia Kraków,4-4-1-1,13511,Górnik Łęczna,4-4-2,372719,F. Balaj,CF,head_or_other,FALSE,TRUE,gc,0.06529,0.09466,975674590,101120,M. Gostomski,975675120,5.6952025,,4,3,86,0,91,44,13521,Cracovia Kraków,4-4-1-1,TRUE,TRUE,FALSE,left,0.0653,11,34
5233055,2H,89,13,01:29:13.074,5488.074054,NA,NA,NA,NA,NA,NA,shot,,88,33,13511,Górnik Łęczna,4-4-2,13521,Cracovia Kraków,4-4-1-1,138170,A. Cierpka,LCMF,right_foot,FALSE,FALSE,olb,0.1055,NA,NA,NA,NA,975674591,28.4935795,,14,13,11,37,88,33,13511,Górnik Łęczna,4-4-2,TRUE,FALSE,FALSE,left,0.1055,21,55
5233055,2H,93,22,01:33:22.623,5737.623648,NA,NA,NA,NA,NA,NA,shot,,89,28,13511,Górnik Łęczna,4-4-2,13521,Cracovia Kraków,4-4-1-1,522569,S. Krykun,LW,right_foot,FALSE,FALSE,bc,0.03435,NA,NA,NA,NA,975674639,25.951996,,16,15,28,48,89,28,13511,Górnik Łęczna,4-4-2,TRUE,FALSE,FALSE,left,0.0343,25,63
5233055,2H,93,57,01:33:57.666,5772.666889,NA,NA,NA,NA,NA,NA,shot,,90,70,13511,Górnik Łęczna,4-4-2,13521,Cracovia Kraków,4-4-1-1,240,P. Wojciechowski,SS,right_foot,FALSE,FALSE,bc,0.03787,NA,NA,NA,NA,975674658,18.0455535,,9,8,32,6,90,70,13511,Górnik Łęczna,4-4-2,TRUE,FALSE,FALSE,center,0.0379,22,63
5233056,1H,6,2,00:06:02.166,363.166813,NA,NA,NA,NA,NA,NA,shot,,85,43,13527,Jagiellonia Białystok,3-5-2,13559,Lechia Gdańsk,4-3-3,140073,B. Nastić,LWB,left_foot,FALSE,FALSE,bc,0.006308,NA,NA,NA,NA,981701018,14.4281245,,7,6,28,22,85,43,13527,Jagiellonia Białystok,3-5-2,TRUE,FALSE,FALSE,left,0.0063,17,25
5233056,1H,12,6,00:12:06.141,727.141104,NA,NA,NA,NA,NA,NA,shot,,96,55,13527,Jagiellonia Białystok,3-5-2,13559,Lechia Gdańsk,4-3-3,21130,B. Augustyn,CB,head_or_other,FALSE,TRUE,gc,0.3536,0.544,981700817,18573,Z. Alomerović,981700341,3.0984845,,4,3,100,0,96,55,13527,Jagiellonia Białystok,3-5-2,TRUE,TRUE,FALSE,left,0.3536,6,51
5233056,1H,13,40,00:13:40.009,821.009631,NA,NA,NA,NA,NA,NA,shot,,91,61,13527,Jagiellonia Białystok,3-5-2,13559,Lechia Gdańsk,4-3-3,73949,F. Černych,CF,left_foot,FALSE,FALSE,obr,0.0798,NA,NA,NA,NA,981700344,15.722456,,7,6,89,0,91,61,13527,Jagiellonia Białystok,3-5-2,TRUE,FALSE,FALSE,right,0.0798,14,51
5233056,1H,14,36,00:14:36.134,877.134838,NA,NA,NA,NA,NA,NA,shot,,84,70,13527,Jagiellonia Białystok,3-5-2,13559,Lechia Gdańsk,4-3-3,82333,T. Přikryl,RWB,right_foot,FALSE,FALSE,olb,0.04332,NA,NA,NA,NA,981700007,8.794416,,4,3,43,6,84,70,13527,Jagiellonia Białystok,3-5-2,TRUE,FALSE,FALSE,left,0.0433,26,51
5233056,1H,17,39,00:17:39.371,1060.37121,NA,NA,NA,NA,NA,NA,shot,,78,35,13559,Lechia Gdańsk,4-3-3,13527,Jagiellonia Białystok,3-5-2,330272,J. Kubicki,LCMF3,right_foot,FALSE,TRUE,gb,0.04983,0.03436,981700819,676638,X. Dziekoński,981699932,43.252302,,24,23,48,8,78,35,13559,Lechia Gdańsk,4-3-3,TRUE,TRUE,FALSE,left,0.0498,27,34
